       -1.580000000000000,258522818.655607312917709
       -1.565000000000000,219311810.744182825088501
       -1.550000000000000,185665574.919125467538834
       -1.535000000000000,156848952.427926689386368
       -1.520000000000000,132216655.868772894144058
       -1.505000000000000,111203173.529702559113503
       -1.490000000000000, 93313707.238355219364166
       -1.475000000000000, 78116048.267328098416328
       -1.460000000000000, 65233303.696085840463638
       -1.445000000000000, 54337392.919137753546238
       -1.430000000000000, 45143240.747026905417442
       -1.415000000000000, 37403599.804938480257988
       -1.400000000000000, 30904440.724999956786633
       -1.385000000000000, 25460853.982585366815329
       -1.370000000000000, 20913412.172455511987209
       -1.355000000000000, 17124946.084188383072615
       -1.340000000000000, 13977692.143390832468867
       -1.325000000000000, 11370772.659568723291159
       -1.310000000000000,  9217973.885861624032259
       -1.295000000000000,  7445790.171415767632425
       -1.280000000000000,  5991705.494067895226181
       -1.265000000000000,  4802686.418154960498214
       -1.250000000000000,  3833863.047463322058320
       -1.235000000000000,  3047376.853326800744981
       -1.220000000000000,  2411376.368416160345078
       -1.205000000000000,  1899143.662612106883898
       -1.190000000000000,  1488336.272381217917427
       -1.175000000000000,  1160330.852277313126251
       -1.160000000000000,   899656.268739806255326
       -1.145000000000000,   693505.173645822331309
       -1.130000000000000,   531314.288738928851672
       -1.115000000000000,   404404.712047873646952
       -1.100000000000000,   305674.533000000868924
       -1.085000000000000,   229336.922770904784556
       -1.070000000000000,   170697.658544115285622
       -1.055000000000000,   125966.752267313873745
       -1.040000000000000,    92099.493138913196162
       -1.025000000000000,    66662.784892247320386
       -1.010000000000000,    47723.169943688393687
       -0.995000000000000,    33753.388169503588870
       -0.980000000000000,    23554.723589794179134
       -0.965000000000000,    16192.752288366040375
       -0.950000000000000,    10944.423837776737855
       -0.935000000000000,     7254.690335804161805
       -0.920000000000000,     4701.145575630193889
       -0.905000000000000,     2965.355246366468236
       -0.890000000000000,     1809.750488961610245
       -0.875000000000000,     1059.124446408541189
       -0.860000000000000,      585.917231406162045
       -0.845000000000000,      298.601344746839288
       -0.830000000000000,      132.589156013518476
       -0.815000000000000,       43.178549127768058
       -0.800000000000000,        0.133999999999598
       -0.785000000000000,      -16.430216529285968
       -0.770000000000000,      -19.138863295501878
       -0.755000000000000,      -15.640673438564404
       -0.740000000000000,      -10.271163360100983
       -0.725000000000000,       -5.239659034151745
       -0.710000000000000,       -1.457310933082809
       -0.695000000000000,        0.901612395326282
       -0.680000000000000,        2.033002285891647
       -0.665000000000000,        2.275047306236778
       -0.650000000000000,        1.976818157762287
       -0.635000000000000,        1.431546412190013
       -0.620000000000000,        0.851291302699567
       -0.605000000000000,        0.366301596925564
       -0.590000000000000,        0.037481244477707
       -0.575000000000000,       -0.125763689812630
       -0.560000000000000,       -0.147145735742109
       -0.545000000000000,       -0.067353533770131
       -0.530000000000000,        0.068540200193539
       -0.515000000000000,        0.219779381163621
       -0.500000000000000,        0.355000000000000
       -0.485000000000000,        0.454283106410129
       -0.470000000000000,        0.508931805144301
       -0.455000000000000,        0.519730699017579
       -0.440000000000000,        0.494374332667318
       -0.425000000000000,        0.444632003126286
       -0.410000000000000,        0.383676870783190
       -0.395000000000000,        0.323866891433897
       -0.380000000000000,        0.275136630670977
       -0.365000000000000,        0.244050403303883
       -0.350000000000000,        0.233482358247042
       -0.335000000000000,        0.242829084521112
       -0.320000000000000,        0.268623868315179
       -0.305000000000000,        0.305406230791400
       -0.290000000000000,        0.346702258453603
       -0.275000000000000,        0.385986489329164
       -0.260000000000000,        0.417520639448888
       -0.245000000000000,        0.436994338106306
       -0.230000000000000,        0.441924776474899
       -0.215000000000000,        0.431802786754429
       -0.200000000000000,        0.408000000000000
       -0.185000000000000,        0.373473674295611
       -0.170000000000000,        0.332321482403136
       -0.155000000000000,        0.289247551045200
       -0.140000000000000,        0.249003451970894
       -0.125000000000000,        0.215864224000167
       -0.110000000000000,        0.193190794185026
       -0.095000000000000,        0.183117575297159
       -0.080000000000000,        0.186388923824440
       -0.065000000000000,        0.202351990859419
       -0.050000000000000,        0.229097700327635
       -0.035000000000000,        0.263727439712559
       -0.020000000000000,        0.302711649453093
       -0.005000000000000,        0.342298696024509
        0.010000000000000,        0.378928758664544
        0.025000000000000,        0.409608172092442
        0.040000000000000,        0.432204631973959
        0.055000000000000,        0.445632442655341
        0.070000000000000,        0.449908822395414
        0.085000000000000,        0.446076176386539
        0.100000000000000,        0.436000000000000
        0.115000000000000,        0.422066356407210
        0.130000000000000,        0.406815316347492
        0.145000000000000,        0.392556039349114
        0.160000000000000,        0.381014154044513
        0.175000000000000,        0.373061852727849
        0.190000000000000,        0.368575095473088
        0.205000000000000,        0.366450406236189
        0.220000000000000,        0.364796338698002
        0.235000000000000,        0.361292768294007
        0.250000000000000,        0.353686308771372
        0.265000000000000,        0.340364539203381
        0.280000000000000,        0.320928103219513
        0.295000000000000,        0.296661317707621
        0.310000000000000,        0.270792235403869
        0.325000000000000,        0.248435782562072
        0.340000000000000,        0.236132092722609
        0.355000000000000,        0.240929372881684
        0.370000000000000,        0.269018427250248
        0.385000000000000,        0.324004569121372
        0.400000000000000,        0.405000000000002
        0.415000000000000,        0.504830605554117
        0.430000000000000,        0.608766163235577
        0.445000000000000,        0.694287569632082
        0.460000000000000,        0.732477703446136
        0.475000000000000,        0.691634710701253
        0.490000000000000,        0.543618849398676
        0.505000000000000,        0.273205918514201
        0.520000000000000,       -0.109732722415533
        0.535000000000000,       -0.556152094368184
        0.550000000000000,       -0.963929623752827
        0.565000000000000,       -1.167867215564288
        0.580000000000000,       -0.939653720499984
        0.595000000000000,       -0.007001905514082
        0.610000000000000,        1.894621509451127
        0.625000000000000,        4.918761020569311
        0.640000000000000,        8.927253744173319
        0.655000000000000,       13.197075029718647
        0.670000000000000,       15.968533840473157
        0.685000000000000,       13.774610439520401
        0.700000000000000,        0.473999999999677
        0.715000000000000,      -34.110615226655284
        0.730000000000000,     -106.073049989672626
        0.745000000000000,     -239.977555540476573
        0.760000000000000,     -472.277670029913452
        0.775000000000000,     -855.835172022330880
        0.790000000000000,    -1465.826098211184672
        0.805000000000000,    -2407.381762452566818
        0.820000000000000,    -3825.384205774925249
        0.835000000000000,    -5916.918971299733130
        0.850000000000000,    -8946.985147421250076
        0.865000000000000,   -13268.175041757593135
        0.880000000000000,   -19345.165606953141832
        0.895000000000000,   -27785.013006654182391
        0.910000000000000,   -39374.412870215368457
        0.925000000000000,   -55125.284453614956874
        0.940000000000000,   -76330.259965853998438
        0.955000000000000,  -104629.913865518261446
        0.970000000000000,  -142093.854397759510903
        0.985000000000000,  -191318.124749583541416
        1.000000000000000,  -255541.728000000061002
        1.015000000000000,  -338785.502928724279627
        1.030000000000000,  -446017.041492076124996
        1.045000000000000,  -583345.858543346170336
        1.060000000000000,  -758253.605754353804514
        1.075000000000000,  -979864.770720357075334
        1.090000000000000, -1259264.025413788622245
        1.105000000000000, -1609867.192510025342926
        1.120000000000000, -2047853.691191385267302
        1.135000000000000, -2592669.313965476118028
        1.150000000000000, -3267609.281526592094451
        1.165000000000000, -4100492.733101515565068
        1.180000000000000, -5124441.145076955668628
        1.195000000000000, -6378774.641735354438424
        1.210000000000000, -7910041.780112749896944
        1.225000000000000, -9773200.168600155040622
        1.240000000000000,-12032967.229033270850778
        1.255000000000000,-14765362.548628050833941
        1.270000000000000,-18059465.606107596307993
        1.285000000000000,-22019415.211575094610453
        1.300000000000000,-26766679.788999982178211
        1.315000000000000,-32442630.671523939818144
        1.330000000000000,-39211453.892201080918312
        1.345000000000000,-47263439.556520111858845
        1.360000000000000,-56818691.799512818455696
        1.375000000000000,-68131306.582231387495995
        1.390000000000000,-81494069.193922564387321
        1.405000000000000,-97243728.322835206985474
        1.420000000000000,*************************
        1.435000000000000,*************************
        1.450000000000000,*************************
        1.465000000000000,*************************
        1.480000000000000,*************************
        1.495000000000000,*************************
        1.510000000000000,*************************
        1.525000000000000,*************************
        1.540000000000000,*************************
        1.555000000000000,*************************
        1.570000000000000,*************************
        1.585000000000000,*************************
        1.600000000000000,*************************
        1.615000000000000,*************************
        1.630000000000000,*************************
        1.645000000000000,*************************
        1.660000000000000,*************************
        1.675000000000000,*************************
        1.690000000000000,*************************
        1.705000000000000,*************************
        1.720000000000000,*************************
        1.735000000000000,*************************
        1.750000000000000,*************************
        1.765000000000000,*************************
        1.780000000000000,*************************
        1.795000000000000,*************************
        1.810000000000000,*************************
        1.825000000000000,*************************
        1.840000000000000,*************************
        1.855000000000000,*************************
        1.870000000000000,*************************
        1.885000000000000,*************************
        1.900000000000000,*************************
        1.915000000000000,*************************
        1.930000000000000,*************************
        1.945000000000000,*************************
        1.960000000000000,*************************
        1.975000000000000,*************************
        1.990000000000000,*************************
        2.005000000000000,*************************
        2.020000000000000,*************************
        2.035000000000000,*************************
        2.050000000000000,*************************
        2.065000000000000,*************************
        2.080000000000000,*************************
        2.095000000000000,*************************
        2.110000000000000,*************************
        2.125000000000000,*************************
        2.140000000000000,*************************
        2.155000000000000,*************************
        2.170000000000000,*************************
        2.185000000000000,*************************
        2.200000000000000,*************************
        2.215000000000000,*************************
        2.230000000000000,*************************
        2.245000000000000,*************************
        2.260000000000000,*************************
        2.275000000000000,*************************
        2.290000000000000,*************************
        2.305000000000000,*************************
        2.320000000000000,*************************
        2.335000000000000,*************************
        2.350000000000000,*************************
        2.365000000000000,*************************
        2.380000000000000,*************************
        2.395000000000000,*************************
        2.410000000000000,*************************
        2.425000000000000,*************************
        2.440000000000000,*************************
        2.455000000000000,*************************
        2.470000000000000,*************************
        2.485000000000000,*************************
        2.500000000000000,*************************
        2.515000000000000,*************************
        2.530000000000000,*************************
        2.545000000000000,*************************
        2.560000000000000,*************************
        2.575000000000000,*************************
        2.590000000000000,*************************
        2.605000000000000,*************************
        2.620000000000000,*************************
        2.635000000000000,*************************
        2.650000000000000,*************************
        2.665000000000000,*************************
        2.680000000000000,*************************
        2.695000000000000,*************************
        2.710000000000000,*************************
        2.725000000000000,*************************
        2.740000000000000,*************************
        2.755000000000000,*************************
        2.770000000000000,*************************
        2.785000000000000,*************************
        2.800000000000000,*************************
        2.815000000000000,*************************
        2.830000000000000,*************************
        2.845000000000000,*************************
        2.860000000000000,*************************
        2.875000000000000,*************************
        2.890000000000000,*************************
        2.905000000000000,*************************
        2.920000000000000,*************************
        2.935000000000000,*************************
        2.950000000000000,*************************
        2.965000000000000,*************************
        2.980000000000000,*************************
        2.995000000000000,*************************
        3.010000000000000,*************************
        3.025000000000000,*************************
        3.040000000000000,*************************
        3.055000000000000,*************************
        3.070000000000000,*************************
        3.085000000000000,*************************
        3.100000000000000,*************************
        3.115000000000000,*************************
        3.130000000000000,*************************
        3.145000000000000,*************************
        3.160000000000000,*************************
        3.175000000000000,*************************
        3.190000000000000,*************************
        3.205000000000000,*************************
        3.220000000000000,*************************
        3.235000000000000,*************************
        3.250000000000000,*************************
        3.265000000000000,*************************
        3.280000000000000,*************************
        3.295000000000000,*************************
        3.310000000000000,*************************
        3.325000000000000,*************************
        3.340000000000000,*************************
        3.355000000000000,*************************
        3.370000000000000,*************************
        3.385000000000000,*************************
        3.399999999999999,*************************
        3.415000000000000,*************************
        3.430000000000000,*************************
        3.445000000000000,*************************
        3.460000000000000,*************************
        3.475000000000000,*************************
        3.490000000000000,*************************
        3.505000000000000,*************************
        3.520000000000000,*************************
        3.535000000000000,*************************
        3.550000000000000,*************************
        3.565000000000000,*************************
        3.580000000000000,*************************
        3.595000000000000,*************************
        3.610000000000000,*************************
        3.625000000000000,*************************
        3.640000000000000,*************************
        3.655000000000000,*************************
        3.670000000000000,*************************
        3.685000000000000,*************************
        3.700000000000000,*************************
